id,county_id,subcounty_id,name,code,createdAt,updatedAt
1121,40,225,Malaba Central,ward1121,2023-08-10T09:40:59.241+03:00,2023-08-10T09:40:59.241+03:00
1122,40,225,Malaba North,ward1122,2023-08-10T09:40:59.242+03:00,2023-08-10T09:40:59.242+03:00
1123,40,225,Ang'urai South,ward1123,2023-08-10T09:40:59.242+03:00,2023-08-10T09:40:59.242+03:00
1124,40,225,Ang'urai North,ward1124,2023-08-10T09:40:59.243+03:00,2023-08-10T09:40:59.243+03:00
1125,40,225,Ang'urai East,ward1125,2023-08-10T09:40:59.243+03:00,2023-08-10T09:40:59.243+03:00
1126,40,225,Malaba South,ward1126,2023-08-10T09:40:59.244+03:00,2023-08-10T09:40:59.244+03:00
1128,40,226,Chakol South,ward1128,2023-08-10T09:40:59.245+03:00,2023-08-10T09:40:59.245+03:00
1129,40,226,Chakol North,ward1129,2023-08-10T09:40:59.246+03:00,2023-08-10T09:40:59.246+03:00
1130,40,226,Amukura West,ward1130,2023-08-10T09:40:59.247+03:00,2023-08-10T09:40:59.247+03:00
1131,40,226,Amukura East,ward1131,2023-08-10T09:40:59.247+03:00,2023-08-10T09:40:59.247+03:00
1132,40,226,Amukura Central,ward1132,2023-08-10T09:40:59.248+03:00,2023-08-10T09:40:59.248+03:00
1133,40,227,Nambale,ward1133,2023-08-10T09:40:59.249+03:00,2023-08-10T09:40:59.249+03:00
1134,40,227,Bukhayo North/walatsi,ward1134,2023-08-10T09:40:59.249+03:00,2023-08-10T09:40:59.250+03:00
1135,40,227,Bukhayo East,ward1135,2023-08-10T09:40:59.250+03:00,2023-08-10T09:40:59.250+03:00
1136,40,227,Bukhayo Central,ward1136,2023-08-10T09:40:59.251+03:00,2023-08-10T09:40:59.251+03:00
1137,40,228,Bukhayo West,ward1137,2023-08-10T09:40:59.252+03:00,2023-08-10T09:40:59.252+03:00
1138,40,228,Mayenje,ward1138,2023-08-10T09:40:59.252+03:00,2023-08-10T09:40:59.252+03:00
1147,40,229,Elugulu,ward1147,2023-08-10T09:40:59.258+03:00,2023-08-10T09:40:59.258+03:00
1139,40,228,Matayos South,ward1139,2023-08-10T09:40:59.253+03:00,2023-08-10T09:40:59.253+03:00
1140,40,228,Busibwabo,ward1140,2023-08-10T09:40:59.254+03:00,2023-08-10T09:40:59.254+03:00
1142,40,229,Marachi West,ward1142,2023-08-10T09:40:59.255+03:00,2023-08-10T09:40:59.255+03:00
1143,40,229,Kingandole,ward1143,2023-08-10T09:40:59.256+03:00,2023-08-10T09:40:59.256+03:00
1144,40,229,Marachi Central,ward1144,2023-08-10T09:40:59.256+03:00,2023-08-10T09:40:59.256+03:00
1145,40,229,Marachi East,ward1145,2023-08-10T09:40:59.257+03:00,2023-08-10T09:40:59.257+03:00
1148,40,230,Namboboto/nambuku,ward1148,2023-08-10T09:40:59.259+03:00,2023-08-10T09:40:59.259+03:00
1149,40,230,Nangina,ward1149,2023-08-10T09:40:59.260+03:00,2023-08-10T09:40:59.260+03:00
1344,45,269,Kitutu Central,ward1344,2023-08-10T09:40:59.407+03:00,2023-08-10T09:40:59.407+03:00
1150,40,230,Ageng'a Nanguba,ward1150,2023-08-10T09:40:59.260+03:00,2023-08-10T09:40:59.260+03:00
1151,40,230,Bwiri,ward1151,2023-08-10T09:40:59.261+03:00,2023-08-10T09:40:59.261+03:00
1152,40,231,Bunyala Central,ward1152,2023-08-10T09:40:59.262+03:00,2023-08-10T09:40:59.262+03:00
1153,40,231,Bunyala North,ward1153,2023-08-10T09:40:59.262+03:00,2023-08-10T09:40:59.262+03:00
1154,40,231,Bunyala West,ward1154,2023-08-10T09:40:59.263+03:00,2023-08-10T09:40:59.263+03:00
1155,40,231,Bunyala South,ward1155,2023-08-10T09:40:59.264+03:00,2023-08-10T09:40:59.264+03:00
1156,41,232,West Ugenya,ward1156,2023-08-10T09:40:59.264+03:00,2023-08-10T09:40:59.264+03:00
1157,41,232,Ukwala,ward1157,2023-08-10T09:40:59.265+03:00,2023-08-10T09:40:59.265+03:00
1158,41,232,North Ugenya,ward1158,2023-08-10T09:40:59.266+03:00,2023-08-10T09:40:59.266+03:00
1159,41,232,East Ugenya,ward1159,2023-08-10T09:40:59.267+03:00,2023-08-10T09:40:59.267+03:00
1160,41,233,Sidindi,ward1160,2023-08-10T09:40:59.267+03:00,2023-08-10T09:40:59.267+03:00
1161,41,233,Sigomere,ward1161,2023-08-10T09:40:59.268+03:00,2023-08-10T09:40:59.268+03:00
1162,41,233,Ugunja,ward1162,2023-08-10T09:40:59.269+03:00,2023-08-10T09:40:59.269+03:00
1163,41,234,Usonga,ward1163,2023-08-10T09:40:59.270+03:00,2023-08-10T09:40:59.270+03:00
1164,41,234,West Alego,ward1164,2023-08-10T09:40:59.271+03:00,2023-08-10T09:40:59.271+03:00
1173,41,235,East Gem,ward1173,2023-08-10T09:40:59.279+03:00,2023-08-10T09:40:59.279+03:00
1165,41,234,Central Alego,ward1165,2023-08-10T09:40:59.272+03:00,2023-08-10T09:40:59.272+03:00
1166,41,234,Siaya Township,ward1166,2023-08-10T09:40:59.273+03:00,2023-08-10T09:40:59.273+03:00
1167,41,234,North Alego,ward1167,2023-08-10T09:40:59.273+03:00,2023-08-10T09:40:59.273+03:00
1172,41,235,Yala Township,ward1172,2023-08-10T09:40:59.278+03:00,2023-08-10T09:40:59.278+03:00
1174,41,235,South Gem,ward1174,2023-08-10T09:40:59.279+03:00,2023-08-10T09:40:59.279+03:00
1168,41,234,South East Alego,ward1168,2023-08-10T09:40:59.274+03:00,2023-08-10T09:40:59.274+03:00
1169,41,235,North Gem,ward1169,2023-08-10T09:40:59.275+03:00,2023-08-10T09:40:59.275+03:00
1170,41,235,West Gem,ward1170,2023-08-10T09:40:59.276+03:00,2023-08-10T09:40:59.276+03:00
1171,41,235,Central Gem,ward1171,2023-08-10T09:40:59.277+03:00,2023-08-10T09:40:59.277+03:00
1175,41,236,West Yimbo,ward1175,2023-08-10T09:40:59.280+03:00,2023-08-10T09:40:59.280+03:00
1179,41,236,West Sakwa,ward1179,2023-08-10T09:40:59.284+03:00,2023-08-10T09:40:59.284+03:00
1176,41,236,Central Sakwa,ward1176,2023-08-10T09:40:59.281+03:00,2023-08-10T09:40:59.281+03:00
1192,42,239,Central Kisumu,ward1192,2023-08-10T09:40:59.295+03:00,2023-08-10T09:40:59.295+03:00
1177,41,236,South Sakwa,ward1177,2023-08-10T09:40:59.283+03:00,2023-08-10T09:40:59.283+03:00
1178,41,236,Yimbo East,ward1178,2023-08-10T09:40:59.283+03:00,2023-08-10T09:40:59.283+03:00
1180,41,236,North Sakwa,ward1180,2023-08-10T09:40:59.285+03:00,2023-08-10T09:40:59.285+03:00
1181,41,237,East Asembo,ward1181,2023-08-10T09:40:59.286+03:00,2023-08-10T09:40:59.286+03:00
1345,45,269,Nyatieko,ward1345,2023-08-10T09:40:59.408+03:00,2023-08-10T09:40:59.408+03:00
1182,41,237,West Asembo,ward1182,2023-08-10T09:40:59.287+03:00,2023-08-10T09:40:59.287+03:00
1183,41,237,North Uyoma,ward1183,2023-08-10T09:40:59.288+03:00,2023-08-10T09:40:59.288+03:00
1184,41,237,South Uyoma,ward1184,2023-08-10T09:40:59.289+03:00,2023-08-10T09:40:59.289+03:00
1199,42,240,Market Milimani,ward1199,2023-08-10T09:40:59.299+03:00,2023-08-10T09:40:59.299+03:00
1200,42,240,Kondele,ward1200,2023-08-10T09:40:59.299+03:00,2023-08-10T09:40:59.299+03:00
1191,42,239,South West Kisumu,ward1191,2023-08-10T09:40:59.294+03:00,2023-08-10T09:40:59.294+03:00
1185,41,237,West Uyoma,ward1185,2023-08-10T09:40:59.290+03:00,2023-08-10T09:40:59.290+03:00
1186,42,238,Kajulu,ward1186,2023-08-10T09:40:59.291+03:00,2023-08-10T09:40:59.291+03:00
1187,42,238,Kolwa East,ward1187,2023-08-10T09:40:59.291+03:00,2023-08-10T09:40:59.292+03:00
1189,42,238,Nyalenda 'a',ward1189,2023-08-10T09:40:59.293+03:00,2023-08-10T09:40:59.293+03:00
1190,42,238,Kolwa Central,ward1190,2023-08-10T09:40:59.293+03:00,2023-08-10T09:40:59.293+03:00
1201,42,240,Nyalenda 'b',ward1201,2023-08-10T09:40:59.299+03:00,2023-08-10T09:40:59.299+03:00
1359,46,272,Bokeira,ward1359,2023-08-10T09:40:59.418+03:00,2023-08-10T09:40:59.418+03:00
1193,42,239,Kisumu North,ward1193,2023-08-10T09:40:59.295+03:00,2023-08-10T09:40:59.295+03:00
1194,42,239,West Kisumu,ward1194,2023-08-10T09:40:59.296+03:00,2023-08-10T09:40:59.296+03:00
1195,42,239,North West Kisumu,ward1195,2023-08-10T09:40:59.297+03:00,2023-08-10T09:40:59.297+03:00
1196,42,239,Railways,ward1196,2023-08-10T09:40:59.297+03:00,2023-08-10T09:40:59.297+03:00
1197,42,240,Migosi,ward1197,2023-08-10T09:40:59.298+03:00,2023-08-10T09:40:59.298+03:00
1202,42,241,West Seme,ward1202,2023-08-10T09:40:59.300+03:00,2023-08-10T09:40:59.300+03:00
1231,43,247,North Karachuonyo,ward1231,2023-08-10T09:40:59.323+03:00,2023-08-10T09:40:59.323+03:00
1203,42,241,Central Seme,ward1203,2023-08-10T09:40:59.301+03:00,2023-08-10T09:40:59.301+03:00
1204,42,241,East Seme,ward1204,2023-08-10T09:40:59.302+03:00,2023-08-10T09:40:59.302+03:00
1205,42,241,North Seme,ward1205,2023-08-10T09:40:59.303+03:00,2023-08-10T09:40:59.303+03:00
1223,43,245,Central Kasipul,ward1223,2023-08-10T09:40:59.317+03:00,2023-08-10T09:40:59.317+03:00
1232,43,247,Central,ward1232,2023-08-10T09:40:59.323+03:00,2023-08-10T09:40:59.323+03:00
1206,42,242,East Kano/wawidhi,ward1206,2023-08-10T09:40:59.303+03:00,2023-08-10T09:40:59.303+03:00
1207,42,242,Awasi/onjiko,ward1207,2023-08-10T09:40:59.304+03:00,2023-08-10T09:40:59.304+03:00
1208,42,242,Ahero,ward1208,2023-08-10T09:40:59.305+03:00,2023-08-10T09:40:59.305+03:00
1209,42,242,Kabonyo/kanyagwal,ward1209,2023-08-10T09:40:59.306+03:00,2023-08-10T09:40:59.306+03:00
1224,43,245,East Kamagak,ward1224,2023-08-10T09:40:59.318+03:00,2023-08-10T09:40:59.318+03:00
1210,42,242,Kobura,ward1210,2023-08-10T09:40:59.307+03:00,2023-08-10T09:40:59.307+03:00
1211,42,243,Miwani,ward1211,2023-08-10T09:40:59.307+03:00,2023-08-10T09:40:59.307+03:00
1212,42,243,Ombeyi,ward1212,2023-08-10T09:40:59.308+03:00,2023-08-10T09:40:59.308+03:00
1213,42,243,Masogo/nyang'oma,ward1213,2023-08-10T09:40:59.309+03:00,2023-08-10T09:40:59.309+03:00
1225,43,245,West Kamagak,ward1225,2023-08-10T09:40:59.318+03:00,2023-08-10T09:40:59.318+03:00
1214,42,243,Chemilil,ward1214,2023-08-10T09:40:59.310+03:00,2023-08-10T09:40:59.310+03:00
1215,42,243,Muhoroni Koru,ward1215,2023-08-10T09:40:59.311+03:00,2023-08-10T09:40:59.311+03:00
1216,42,244,South West Nyakach,ward1216,2023-08-10T09:40:59.312+03:00,2023-08-10T09:40:59.312+03:00
1217,42,244,North Nyakach,ward1217,2023-08-10T09:40:59.312+03:00,2023-08-10T09:40:59.312+03:00
1398,47,280,Kasarani,ward1398,2023-08-10T09:40:59.439+03:00,2023-08-10T09:40:59.439+03:00
1218,42,244,Central Nyakach,ward1218,2023-08-10T09:40:59.313+03:00,2023-08-10T09:40:59.313+03:00
1219,42,244,West Nyakach,ward1219,2023-08-10T09:40:59.314+03:00,2023-08-10T09:40:59.314+03:00
1220,42,244,South East Nyakach,ward1220,2023-08-10T09:40:59.315+03:00,2023-08-10T09:40:59.315+03:00
1221,43,245,West Kasipul,ward1221,2023-08-10T09:40:59.316+03:00,2023-08-10T09:40:59.316+03:00
1222,43,245,South Kasipul,ward1222,2023-08-10T09:40:59.316+03:00,2023-08-10T09:40:59.316+03:00
1226,43,246,Kabondo East,ward1226,2023-08-10T09:40:59.319+03:00,2023-08-10T09:40:59.319+03:00
1227,43,246,Kabondo West,ward1227,2023-08-10T09:40:59.320+03:00,2023-08-10T09:40:59.320+03:00
1228,43,246,Kokwanyo/kakelo,ward1228,2023-08-10T09:40:59.321+03:00,2023-08-10T09:40:59.321+03:00
1229,43,246,Kojwach,ward1229,2023-08-10T09:40:59.321+03:00,2023-08-10T09:40:59.321+03:00
1230,43,247,West Karachuonyo,ward1230,2023-08-10T09:40:59.322+03:00,2023-08-10T09:40:59.322+03:00
1233,43,247,Kanyaluo,ward1233,2023-08-10T09:40:59.324+03:00,2023-08-10T09:40:59.324+03:00
1234,43,247,Kibiri,ward1234,2023-08-10T09:40:59.325+03:00,2023-08-10T09:40:59.325+03:00
1235,43,247,Wang'chieng,ward1235,2023-08-10T09:40:59.325+03:00,2023-08-10T09:40:59.325+03:00
1237,43,248,West Gem,ward1237,2023-08-10T09:40:59.327+03:00,2023-08-10T09:40:59.327+03:00
1238,43,248,East Gem,ward1238,2023-08-10T09:40:59.328+03:00,2023-08-10T09:40:59.328+03:00
1239,43,248,Kagan,ward1239,2023-08-10T09:40:59.328+03:00,2023-08-10T09:40:59.328+03:00
1240,43,248,Kochia,ward1240,2023-08-10T09:40:59.329+03:00,2023-08-10T09:40:59.329+03:00
1241,43,249,Homa Bay Central,ward1241,2023-08-10T09:40:59.330+03:00,2023-08-10T09:40:59.330+03:00
1242,43,249,Homa Bay Arujo,ward1242,2023-08-10T09:40:59.331+03:00,2023-08-10T09:40:59.331+03:00
1243,43,249,Homa Bay West,ward1243,2023-08-10T09:40:59.331+03:00,2023-08-10T09:40:59.331+03:00
1244,43,249,Homa Bay East,ward1244,2023-08-10T09:40:59.332+03:00,2023-08-10T09:40:59.332+03:00
1245,43,250,Kwabwai,ward1245,2023-08-10T09:40:59.333+03:00,2023-08-10T09:40:59.333+03:00
1246,43,250,Kanyadoto,ward1246,2023-08-10T09:40:59.334+03:00,2023-08-10T09:40:59.334+03:00
1393,47,279,Zimmerman,ward1393,2023-08-10T09:40:59.436+03:00,2023-08-10T09:40:59.436+03:00
1247,43,250,Kanyikela,ward1247,2023-08-10T09:40:59.334+03:00,2023-08-10T09:40:59.334+03:00
1316,45,264,Masige East,ward1316,2023-08-10T09:40:59.390+03:00,2023-08-10T09:40:59.390+03:00
1248,43,250,Kabuoch North,ward1248,2023-08-10T09:40:59.335+03:00,2023-08-10T09:40:59.335+03:00
1249,43,250,Kabuoch/pala,ward1249,2023-08-10T09:40:59.336+03:00,2023-08-10T09:40:59.336+03:00
1250,43,250,Kanyamwa Kologi,ward1250,2023-08-10T09:40:59.339+03:00,2023-08-10T09:40:59.339+03:00
1394,47,279,Roysambu,ward1394,2023-08-10T09:40:59.437+03:00,2023-08-10T09:40:59.437+03:00
1260,43,252,Kaksingiri East,ward1260,2023-08-10T09:40:59.348+03:00,2023-08-10T09:40:59.348+03:00
1251,43,250,Kanyamwa Kosewe,ward1251,2023-08-10T09:40:59.340+03:00,2023-08-10T09:40:59.340+03:00
1252,43,251,Mfangano Island,ward1252,2023-08-10T09:40:59.340+03:00,2023-08-10T09:40:59.340+03:00
1253,43,251,Rusinga Island,ward1253,2023-08-10T09:40:59.341+03:00,2023-08-10T09:40:59.341+03:00
1254,43,251,Kasgunga,ward1254,2023-08-10T09:40:59.342+03:00,2023-08-10T09:40:59.342+03:00
1261,44,253,North Kamagambo,ward1261,2023-08-10T09:40:59.349+03:00,2023-08-10T09:40:59.349+03:00
1255,43,251,Gembe,ward1255,2023-08-10T09:40:59.343+03:00,2023-08-10T09:40:59.343+03:00
1256,43,251,Lambwe,ward1256,2023-08-10T09:40:59.344+03:00,2023-08-10T09:40:59.344+03:00
1257,43,252,Gwassi South,ward1257,2023-08-10T09:40:59.345+03:00,2023-08-10T09:40:59.345+03:00
1262,44,253,Central Kamagambo,ward1262,2023-08-10T09:40:59.349+03:00,2023-08-10T09:40:59.349+03:00
1321,45,264,Sameta/mokwerero,ward1321,2023-08-10T09:40:59.393+03:00,2023-08-10T09:40:59.393+03:00
1263,44,253,East Kamagambo,ward1263,2023-08-10T09:40:59.350+03:00,2023-08-10T09:40:59.350+03:00
1258,43,252,Gwassi North,ward1258,2023-08-10T09:40:59.346+03:00,2023-08-10T09:40:59.346+03:00
1259,43,252,Kaksingiri West,ward1259,2023-08-10T09:40:59.347+03:00,2023-08-10T09:40:59.347+03:00
1342,45,269,Bogeka,ward1342,2023-08-10T09:40:59.406+03:00,2023-08-10T09:40:59.406+03:00
1264,44,253,South Kamagambo,ward1264,2023-08-10T09:40:59.351+03:00,2023-08-10T09:40:59.351+03:00
1265,44,254,North Sakwa,ward1265,2023-08-10T09:40:59.352+03:00,2023-08-10T09:40:59.352+03:00
1266,44,254,South Sakwa,ward1266,2023-08-10T09:40:59.353+03:00,2023-08-10T09:40:59.353+03:00
1267,44,254,West Sakwa,ward1267,2023-08-10T09:40:59.354+03:00,2023-08-10T09:40:59.354+03:00
1286,44,258,Kaler,ward1286,2023-08-10T09:40:59.369+03:00,2023-08-10T09:40:59.369+03:00
1268,44,254,Central Sakwa,ward1268,2023-08-10T09:40:59.355+03:00,2023-08-10T09:40:59.355+03:00
1269,44,255,God Jope,ward1269,2023-08-10T09:40:59.355+03:00,2023-08-10T09:40:59.355+03:00
1270,44,255,Suna Central,ward1270,2023-08-10T09:40:59.356+03:00,2023-08-10T09:40:59.356+03:00
1271,44,255,Kakrao,ward1271,2023-08-10T09:40:59.357+03:00,2023-08-10T09:40:59.357+03:00
1272,44,255,Kwa,ward1272,2023-08-10T09:40:59.358+03:00,2023-08-10T09:40:59.358+03:00
1395,47,279,Kahawa,ward1395,2023-08-10T09:40:59.438+03:00,2023-08-10T09:40:59.438+03:00
1273,44,256,Wiga,ward1273,2023-08-10T09:40:59.359+03:00,2023-08-10T09:40:59.359+03:00
1274,44,256,Wasweta Ii,ward1274,2023-08-10T09:40:59.359+03:00,2023-08-10T09:40:59.359+03:00
1275,44,256,Ragana-oruba,ward1275,2023-08-10T09:40:59.360+03:00,2023-08-10T09:40:59.360+03:00
1276,44,256,Wasimbete,ward1276,2023-08-10T09:40:59.361+03:00,2023-08-10T09:40:59.361+03:00
1277,44,257,West Kanyamkago,ward1277,2023-08-10T09:40:59.361+03:00,2023-08-10T09:40:59.361+03:00
1396,47,280,Clay City,ward1396,2023-08-10T09:40:59.438+03:00,2023-08-10T09:40:59.438+03:00
1278,44,257,North Kanyamkago,ward1278,2023-08-10T09:40:59.362+03:00,2023-08-10T09:40:59.362+03:00
1279,44,257,Central Kanyamkago,ward1279,2023-08-10T09:40:59.363+03:00,2023-08-10T09:40:59.363+03:00
1280,44,257,South Kanyamkago,ward1280,2023-08-10T09:40:59.364+03:00,2023-08-10T09:40:59.364+03:00
1281,44,257,East Kanyamkago,ward1281,2023-08-10T09:40:59.365+03:00,2023-08-10T09:40:59.365+03:00
1282,44,258,Kachieng,ward1282,2023-08-10T09:40:59.365+03:00,2023-08-10T09:40:59.365+03:00
1283,44,258,Kanyasa,ward1283,2023-08-10T09:40:59.366+03:00,2023-08-10T09:40:59.366+03:00
1284,44,258,North Kadem,ward1284,2023-08-10T09:40:59.367+03:00,2023-08-10T09:40:59.367+03:00
1285,44,258,Macalder/kanyaruanda,ward1285,2023-08-10T09:40:59.368+03:00,2023-08-10T09:40:59.368+03:00
1292,44,259,Mokerero,ward1292,2023-08-10T09:40:59.373+03:00,2023-08-10T09:40:59.373+03:00
1287,44,258,Got Kachola,ward1287,2023-08-10T09:40:59.370+03:00,2023-08-10T09:40:59.370+03:00
1288,44,258,Muhuru,ward1288,2023-08-10T09:40:59.371+03:00,2023-08-10T09:40:59.371+03:00
1289,44,259,Bukira East,ward1289,2023-08-10T09:40:59.372+03:00,2023-08-10T09:40:59.372+03:00
1290,44,259,Bukira Central/ikerege,ward1290,2023-08-10T09:40:59.372+03:00,2023-08-10T09:40:59.372+03:00
1318,45,264,Nyacheki,ward1318,2023-08-10T09:40:59.391+03:00,2023-08-10T09:40:59.391+03:00
1293,44,259,Masaba,ward1293,2023-08-10T09:40:59.374+03:00,2023-08-10T09:40:59.374+03:00
1294,44,259,Tagare,ward1294,2023-08-10T09:40:59.375+03:00,2023-08-10T09:40:59.375+03:00
1295,44,259,Nyamosense'komosoko,ward1295,2023-08-10T09:40:59.375+03:00,2023-08-10T09:40:59.375+03:00
1296,44,259,Gokeharaka/getabwega,ward1296,2023-08-10T09:40:59.376+03:00,2023-08-10T09:40:59.376+03:00
1298,44,260,Ntimaru East,ward1298,2023-08-10T09:40:59.377+03:00,2023-08-10T09:40:59.377+03:00
1299,44,260,Nyabasi East,ward1299,2023-08-10T09:40:59.378+03:00,2023-08-10T09:40:59.378+03:00
1319,45,264,Bassi Bogetaorio,ward1319,2023-08-10T09:40:59.392+03:00,2023-08-10T09:40:59.392+03:00
1300,44,260,Nyabasi West,ward1300,2023-08-10T09:40:59.380+03:00,2023-08-10T09:40:59.380+03:00
1302,45,261,Bokiakumi,ward1302,2023-08-10T09:40:59.382+03:00,2023-08-10T09:40:59.382+03:00
1303,45,261,Bomorenda,ward1303,2023-08-10T09:40:59.382+03:00,2023-08-10T09:40:59.382+03:00
1304,45,261,Riana,ward1304,2023-08-10T09:40:59.383+03:00,2023-08-10T09:40:59.383+03:00
1305,45,262,Tabaka,ward1305,2023-08-10T09:40:59.383+03:00,2023-08-10T09:40:59.383+03:00
1306,45,262,Boikanga,ward1306,2023-08-10T09:40:59.384+03:00,2023-08-10T09:40:59.384+03:00
1307,45,262,Bogetenga,ward1307,2023-08-10T09:40:59.384+03:00,2023-08-10T09:40:59.384+03:00
1320,45,264,Bobasi Chache,ward1320,2023-08-10T09:40:59.392+03:00,2023-08-10T09:40:59.392+03:00
1308,45,262,Borabu/chitago,ward1308,2023-08-10T09:40:59.385+03:00,2023-08-10T09:40:59.385+03:00
1309,45,262,Moticho,ward1309,2023-08-10T09:40:59.386+03:00,2023-08-10T09:40:59.386+03:00
1310,45,262,Getenga,ward1310,2023-08-10T09:40:59.387+03:00,2023-08-10T09:40:59.387+03:00
1311,45,263,Bombaba Borabu,ward1311,2023-08-10T09:40:59.387+03:00,2023-08-10T09:40:59.387+03:00
1312,45,263,Boochi Borabu,ward1312,2023-08-10T09:40:59.388+03:00,2023-08-10T09:40:59.388+03:00
1313,45,263,Bokimonge,ward1313,2023-08-10T09:40:59.388+03:00,2023-08-10T09:40:59.388+03:00
1314,45,263,Magenche,ward1314,2023-08-10T09:40:59.389+03:00,2023-08-10T09:40:59.389+03:00
1322,45,264,Bobasi/boitangare,ward1322,2023-08-10T09:40:59.394+03:00,2023-08-10T09:40:59.394+03:00
1323,45,265,Majoge Bassi,ward1323,2023-08-10T09:40:59.394+03:00,2023-08-10T09:40:59.394+03:00
1324,45,265,Boochi/tendere,ward1324,2023-08-10T09:40:59.395+03:00,2023-08-10T09:40:59.395+03:00
1325,45,265,Bosoti/sengera,ward1325,2023-08-10T09:40:59.395+03:00,2023-08-10T09:40:59.395+03:00
1326,45,266,Ichuni,ward1326,2023-08-10T09:40:59.396+03:00,2023-08-10T09:40:59.396+03:00
1327,45,266,Nyamasibi,ward1327,2023-08-10T09:40:59.397+03:00,2023-08-10T09:40:59.397+03:00
1328,45,266,Masimba,ward1328,2023-08-10T09:40:59.397+03:00,2023-08-10T09:40:59.397+03:00
1329,45,266,Gesusu,ward1329,2023-08-10T09:40:59.398+03:00,2023-08-10T09:40:59.398+03:00
1330,45,266,Kiamokama,ward1330,2023-08-10T09:40:59.399+03:00,2023-08-10T09:40:59.399+03:00
1331,45,267,Bobaracho,ward1331,2023-08-10T09:40:59.399+03:00,2023-08-10T09:40:59.399+03:00
1337,45,268,Monyerero,ward1337,2023-08-10T09:40:59.403+03:00,2023-08-10T09:40:59.403+03:00
1338,45,268,Sensi,ward1338,2023-08-10T09:40:59.403+03:00,2023-08-10T09:40:59.403+03:00
1339,45,268,Marani,ward1339,2023-08-10T09:40:59.404+03:00,2023-08-10T09:40:59.404+03:00
1340,45,268,Kegogi,ward1340,2023-08-10T09:40:59.405+03:00,2023-08-10T09:40:59.405+03:00
1341,45,269,Bogusero,ward1341,2023-08-10T09:40:59.405+03:00,2023-08-10T09:40:59.405+03:00
1347,46,270,Gachuba,ward1347,2023-08-10T09:40:59.410+03:00,2023-08-10T09:40:59.410+03:00
1348,46,270,Kemera,ward1348,2023-08-10T09:40:59.410+03:00,2023-08-10T09:40:59.410+03:00
1349,46,270,Magombo,ward1349,2023-08-10T09:40:59.411+03:00,2023-08-10T09:40:59.411+03:00
1350,46,270,Manga,ward1350,2023-08-10T09:40:59.412+03:00,2023-08-10T09:40:59.412+03:00
1351,46,270,Gesima,ward1351,2023-08-10T09:40:59.413+03:00,2023-08-10T09:40:59.413+03:00
1352,46,271,Nyamaiya,ward1352,2023-08-10T09:40:59.413+03:00,2023-08-10T09:40:59.413+03:00
1397,47,280,Mwiki,ward1397,2023-08-10T09:40:59.439+03:00,2023-08-10T09:40:59.439+03:00
1353,46,271,Bogichora,ward1353,2023-08-10T09:40:59.414+03:00,2023-08-10T09:40:59.414+03:00
1354,46,271,Bosamaro,ward1354,2023-08-10T09:40:59.415+03:00,2023-08-10T09:40:59.415+03:00
1355,46,271,Bonyamatuta,ward1355,2023-08-10T09:40:59.416+03:00,2023-08-10T09:40:59.416+03:00
1356,46,271,Township,ward1356,2023-08-10T09:40:59.416+03:00,2023-08-10T09:40:59.416+03:00
1357,46,272,Itibo,ward1357,2023-08-10T09:40:59.417+03:00,2023-08-10T09:40:59.417+03:00
1358,46,272,Bomwagamo,ward1358,2023-08-10T09:40:59.417+03:00,2023-08-10T09:40:59.417+03:00
1360,46,272,Magwagwa,ward1360,2023-08-10T09:40:59.419+03:00,2023-08-10T09:40:59.419+03:00
1361,46,272,Ekerenyo,ward1361,2023-08-10T09:40:59.419+03:00,2023-08-10T09:40:59.419+03:00
1362,46,273,Mekenene,ward1362,2023-08-10T09:40:59.420+03:00,2023-08-10T09:40:59.420+03:00
1363,46,273,Kiabonyoru,ward1363,2023-08-10T09:40:59.421+03:00,2023-08-10T09:40:59.421+03:00
1364,46,273,Nyansiongo,ward1364,2023-08-10T09:40:59.422+03:00,2023-08-10T09:40:59.422+03:00
1365,46,273,Esise,ward1365,2023-08-10T09:40:59.422+03:00,2023-08-10T09:40:59.422+03:00
1381,47,277,Karen,ward1381,2023-08-10T09:40:59.430+03:00,2023-08-10T09:40:59.430+03:00
1382,47,277,Nairobi West,ward1382,2023-08-10T09:40:59.431+03:00,2023-08-10T09:40:59.431+03:00
1383,47,277,Mugumoini,ward1383,2023-08-10T09:40:59.431+03:00,2023-08-10T09:40:59.431+03:00
1384,47,277,South 'c',ward1384,2023-08-10T09:40:59.433+03:00,2023-08-10T09:40:59.433+03:00
1385,47,278,Nyayo Highrise,ward1385,2023-08-10T09:40:59.433+03:00,2023-08-10T09:40:59.433+03:00
1386,47,278,Laini Saba,ward1386,2023-08-10T09:40:59.434+03:00,2023-08-10T09:40:59.434+03:00
1387,47,278,Lindi,ward1387,2023-08-10T09:40:59.434+03:00,2023-08-10T09:40:59.434+03:00
1388,47,278,Makina,ward1388,2023-08-10T09:40:59.434+03:00,2023-08-10T09:40:59.434+03:00
1389,47,278,Woodley/kenyatta Golf Course,ward1389,2023-08-10T09:40:59.435+03:00,2023-08-10T09:40:59.435+03:00
1390,47,278,Serangombe,ward1390,2023-08-10T09:40:59.435+03:00,2023-08-10T09:40:59.435+03:00
1391,47,279,Githurai,ward1391,2023-08-10T09:40:59.436+03:00,2023-08-10T09:40:59.436+03:00
